EXPERIMENT,YEAR,LOCATION,VARIETY,FAMILY,CHECK,RM,REPNO,YIELD,CLASS_OF
12YT003643,2012,2200,V067859,FAM13834,False,3.1,2,69.9072684,.
12YT003643,2012,2200,V067860,FAM13837,False,2.9,1,64.2640931,.
12YT003643,2012,2200,V067860,FAM13837,False,2.9,2,69.2442138,.
12YT003643,2012,2200,V067861,FAM13837,False,2.9,1,62.4440018,.
12YT003643,2012,2200,V067861,FAM13837,False,2.9,2,60.5735011,.
12YT003643,2012,2200,V067862,FAM13839,False,3,1,69.0773721,.
12YT003643,2012,2200,V067862,FAM13839,False,3,2,67.869926,.
12YT003643,2012,2200,V067863,FAM13840,False,3,1,72.1916019,.
12YT003643,2012,2200,V067863,FAM13840,False,3,2,72.7107145,.
12YT003643,2012,2200,V067864,FAM13846,False,3,1,66.8981697,.
12YT003643,2012,2200,V067864,FAM13846,False,3,2,64.5179245,.
12YT003643,2012,2200,V067865,FAM13846,False,3.1,1,65.7342927,.
12YT003643,2012,2200,V067865,FAM13846,False,3.1,2,61.6139569,.
12YT003643,2012,2200,V067866,FAM13851,False,2.9,1,73.4720599,.
12YT003643,2012,2200,V067866,FAM13851,False,2.9,2,66.3402463,.
12YT003643,2012,2200,V067867,FAM13853,False,2.9,1,56.116954,.
12YT003643,2012,2200,V067867,FAM13853,False,2.9,2,57.1093796,.
12YT003643,2012,2200,V067868,FAM13860,False,3.1,1,72.9141365,.
12YT003643,2012,2200,V067868,FAM13860,False,3.1,2,71.777769,.
12YT003643,2012,2200,V067869,FAM13860,False,3,1,63.584979,.
12YT003643,2012,2200,V067869,FAM13860,False,3,2,70.5909922,.
12YT003643,2012,2200,V067870,FAM13860,False,3,1,74.2655246,.
12YT003643,2012,2200,V067870,FAM13860,False,3,2,68.8691918,.
12YT003643,2012,2200,V067871,FAM13863,False,2.9,1,56.8762176,.
12YT003643,2012,2200,V067871,FAM13863,False,2.9,2,73.1840275,.
12YT003643,2012,2200,V067872,FAM13864,False,3.1,1,87.1869832,.
12YT003643,2012,2200,V067872,FAM13864,False,3.1,2,80.5948029,.
12YT003643,2012,2200,V067873,FAM13864,False,2.9,1,69.7038464,.
12YT003643,2012,2200,V067873,FAM13864,False,2.9,2,65.6291616,.
12YT003643,2012,2200,V067874,FAM13873,False,2.9,1,62.649803,.
12YT003643,2012,2200,V067874,FAM13873,False,2.9,2,68.2473272,.
12YT003643,2012,2200,V067875,FAM13874,False,3,1,66.9622595,.
12YT003643,2012,2200,V067875,FAM13874,False,3,2,69.4271152,.
12YT003643,2012,2200,V067876,FAM13883,False,3,1,66.1322146,.
12YT003643,2012,2200,V067876,FAM13883,False,3,2,75.3036012,.
12YT003643,2012,2200,V067877,FAM14761,False,2.8,1,62.1901704,.
12YT003643,2012,2200,V067877,FAM14761,False,2.8,2,56.9013479,.
12YT003643,2012,2200,V067878,FAM14761,False,2.8,1,67.6642735,.
12YT003643,2012,2200,V067878,FAM14761,False,2.8,2,68.7686704,.
12YT003643,2012,2200,V067879,FAM14763,False,2.8,1,53.4943273,.
12YT003643,2012,2200,V067879,FAM14763,False,2.8,2,59.6383251,.
12YT003643,2012,2200,V067880,FAM14763,False,2.8,1,55.6323398,.
12YT003643,2012,2200,V067880,FAM14763,False,2.8,2,62.649803,.
12YT003643,2012,2200,V067881,FAM14768,False,2.8,1,61.6483067,.
12YT003643,2012,2200,V067881,FAM14768,False,2.8,2,61.8219886,.
12YT003643,2012,2200,V067882,FAM14770,False,2.9,1,69.2602735,.
12YT003643,2012,2200,V067882,FAM14770,False,2.9,2,66.5231476,.
12YT003643,2012,2200,V067883,FAM01207,False,2.9,1,75.3379509,.
12YT003643,2012,2200,V067883,FAM01207,False,2.9,2,68.3502278,.
12YT003643,2012,2200,V067884,FAM01209,False,3,1,64.1017124,.
12YT003643,2012,2200,V067884,FAM01209,False,3,2,66.1070843,.
12YT003643,2012,2200,V103035,FAM00502,True,2.4,1,66.4889465,.
12YT003643,2012,2200,V103035,FAM00502,True,2.4,2,70.9820739,.
12YT003643,2012,2200,V114538,FAM13851,False,2.8,1,77.039082,2014
12YT003643,2012,2200,V114538,FAM13851,False,2.8,2,75.1709605,2014
12YT003643,2012,2200,V155842,FAM13982,True,2.4,1,68.5582595,2011
12YT003643,2012,2200,V155842,FAM13982,True,2.4,2,78.0749281,2011
12YT003643,2012,2200,V155890,FAM12533,True,2.7,1,72.292272,2011
12YT003643,2012,2200,V155890,FAM12533,True,2.7,2,70.7396925,2011
12YT003643,2012,2210,V000127,FAM00500,True,2.3,1,50.4189084,.
12YT003643,2012,2210,V000127,FAM00500,True,2.3,2,57.274883,.
12YT003643,2012,2210,V067849,FAM13798,False,3,1,43.0561632,.
12YT003643,2012,2210,V067849,FAM13798,False,3,2,46.5863076,.
12YT003643,2012,2210,V067850,FAM13802,False,2.9,1,45.9816923,.
12YT003643,2012,2210,V067850,FAM13802,False,2.9,2,50.721216,.
12YT003643,2012,2210,V067851,FAM13802,False,2.9,1,41.7468573,.
12YT003643,2012,2210,V067851,FAM13802,False,2.9,2,46.888764,.
12YT003643,2012,2210,V067852,FAM13802,False,2.9,1,49.611912,.
12YT003643,2012,2210,V067852,FAM13802,False,2.9,2,45.1746959,.
12YT003643,2012,2210,V067853,FAM13807,False,3,1,58.5864194,.
12YT003643,2012,2210,V067853,FAM13807,False,3,2,47.6956116,.
12YT003643,2012,2210,V067854,FAM13817,False,2.9,1,44.0653919,.
12YT003643,2012,2210,V067854,FAM13817,False,2.9,2,54.0491281,.
12YT003643,2012,2210,V067855,FAM13818,False,3,1,38.0143318,.
12YT003643,2012,2210,V067855,FAM13818,False,3,2,42.6537803,.
12YT003643,2012,2210,V067856,FAM13824,False,2.9,1,40.1328646,.
12YT003643,2012,2210,V067856,FAM13824,False,2.9,2,49.0072967,.
12YT003643,2012,2210,V067857,FAM13834,False,3,1,55.2585073,.
12YT003643,2012,2210,V067857,FAM13834,False,3,2,60.1981816,.
12YT003643,2012,2210,V067858,FAM13834,False,3,1,51.0236724,.
12YT003643,2012,2210,V067858,FAM13834,False,3,2,64.9377053,.
12YT003643,2012,2210,V067859,FAM13834,False,3.1,1,56.7701943,.
12YT003643,2012,2210,V067859,FAM13834,False,3.1,2,58.78657,.
12YT003643,2012,2210,V067860,FAM13837,False,2.9,1,54.8538939,.
12YT003643,2012,2210,V067860,FAM13837,False,2.9,2,56.2655056,.
12YT003643,2012,2210,V067861,FAM13837,False,2.9,1,47.595685,.
12YT003643,2012,2210,V067861,FAM13837,False,2.9,2,47.2911469,.
12YT003643,2012,2210,V067862,FAM13839,False,3,1,45.6793847,.
12YT003643,2012,2210,V067862,FAM13839,False,3,2,44.1654672,.
12YT003643,2012,2210,V067863,FAM13840,False,3,1,51.4259066,.
12YT003643,2012,2210,V067863,FAM13840,False,3,2,61.005178,.
12YT003643,2012,2210,V067864,FAM13846,False,3,1,50.721216,.
12YT003643,2012,2210,V067864,FAM13846,False,3,2,58.2841117,.
12YT003643,2012,2210,V067865,FAM13846,False,3.1,1,66.0470093,.
12YT003643,2012,2210,V067865,FAM13846,False,3.1,2,56.3678114,.
12YT003643,2012,2210,V067866,FAM13851,False,2.9,1,49.2072986,.
12YT003643,2012,2210,V067866,FAM13851,False,2.9,2,55.1584321,.
12YT003643,2012,2210,V067867,FAM13853,False,2.9,1,42.7538555,.
12YT003643,2012,2210,V067867,FAM13853,False,2.9,2,38.7212529,.
12YT003643,2012,2210,V067868,FAM13860,False,3.1,1,53.4422823,.
12YT003643,2012,2210,V067868,FAM13860,False,3.1,2,53.0398993,.
12YT003643,2012,2210,V067869,FAM13860,False,3,1,64.130709,.
12YT003643,2012,2210,V067869,FAM13860,False,3,2,58.384187,.
12YT003643,2012,2210,V067870,FAM13860,False,3,1,50.216676,.
12YT003643,2012,2210,V067870,FAM13860,False,3,2,52.435284,.
12YT003643,2012,2210,V067871,FAM13863,False,2.9,1,50.4189084,.
12YT003643,2012,2210,V067871,FAM13863,False,2.9,2,59.7957987,.
12YT003643,2012,2210,V067872,FAM13864,False,3.1,1,45.2747712,.
12YT003643,2012,2210,V067872,FAM13864,False,3.1,2,53.342207,.
12YT003643,2012,2210,V067873,FAM13864,False,2.9,1,54.5515863,.
12YT003643,2012,2210,V067873,FAM13864,False,2.9,2,44.267773,.
12YT003643,2012,2210,V067874,FAM13873,False,2.9,1,42.3514726,.
12YT003643,2012,2210,V067874,FAM13873,False,2.9,2,46.5863076,.
12YT003643,2012,2210,V067875,FAM13874,False,3,1,44.8723883,.
12YT003643,2012,2210,V067875,FAM13874,False,3,2,36.9050278,.
12YT003643,2012,2210,V067876,FAM13883,False,3,1,52.3329782,.
12YT003643,2012,2210,V067876,FAM13883,False,3,2,46.3840752,.
12YT003643,2012,2210,V067877,FAM14761,False,2.8,1,44.267773,.
12YT003643,2012,2210,V067877,FAM14761,False,2.8,2,38.7212529,.
12YT003643,2012,2210,V067878,FAM14761,False,2.8,1,43.5608519,.
12YT003643,2012,2210,V067878,FAM14761,False,2.8,2,42.8561613,.
12YT003643,2012,2210,V067879,FAM14763,False,2.8,1,50.4189084,.
12YT003643,2012,2210,V067879,FAM14763,False,2.8,2,46.888764,.
12YT003643,2012,2210,V067880,FAM14763,False,2.8,1,41.2421686,.
12YT003643,2012,2210,V067880,FAM14763,False,2.8,2,43.3584708,.
12YT003643,2012,2210,V067881,FAM14768,False,2.8,1,50.4189084,.
12YT003643,2012,2210,V067881,FAM14768,False,2.8,2,53.946971,.
12YT003643,2012,2210,V067882,FAM14770,False,2.9,1,43.2583956,.
12YT003643,2012,2210,V067882,FAM14770,False,2.9,2,61.3074856,.
12YT003643,2012,2210,V067883,FAM01207,False,2.9,1,47.1910716,.
12YT003643,2012,2210,V067883,FAM01207,False,2.9,2,52.435284,.
12YT003643,2012,2210,V067884,FAM01209,False,3,1,58.2841117,.
12YT003643,2012,2210,V067884,FAM01209,False,3,2,58.181806,.
12YT003643,2012,2210,V103035,FAM00502,True,2.4,1,41.2421686,.
12YT003643,2012,2210,V103035,FAM00502,True,2.4,2,47.4933792,.
12YT003643,2012,2210,V114538,FAM13851,False,2.8,1,52.232903,2014
12YT003643,2012,2210,V114538,FAM13851,False,2.8,2,52.1329764,2014
12YT003643,2012,2210,V155842,FAM13982,True,2.4,1,44.1654672,2011
12YT003643,2012,2210,V155842,FAM13982,True,2.4,2,45.9816923,2011
12YT003643,2012,2210,V155890,FAM12533,True,2.7,1,51.9305953,2011
12YT003643,2012,2210,V155890,FAM12533,True,2.7,2,55.056275,2011
12YT003643,2012,2240,V000127,FAM00500,True,2.3,1,44.0096293,.
12YT003643,2012,2240,V000127,FAM00500,True,2.3,2,44.1239798,.
12YT003643,2012,2240,V067849,FAM13798,False,3,1,49.117781,.
12YT003643,2012,2240,V067849,FAM13798,False,3,2,47.2954592,.
12YT003643,2012,2240,V067850,FAM13802,False,2.9,1,48.452496,.
12YT003643,2012,2240,V067850,FAM13802,False,2.9,2,50.2657471,.
12YT003643,2012,2240,V067851,FAM13802,False,2.9,1,51.141443,.
12YT003643,2012,2240,V067851,FAM13802,False,2.9,2,48.8960689,.
12YT003643,2012,2240,V067852,FAM13802,False,2.9,1,55.2069084,.
12YT003643,2012,2240,V067852,FAM13802,False,2.9,2,56.889898,.
12YT003643,2012,2240,V067853,FAM13807,False,3,1,48.024834,.
12YT003643,2012,2240,V067853,FAM13807,False,3,2,51.532376,.
12YT003643,2012,2240,V067854,FAM13817,False,2.9,1,62.9309952,.
12YT003643,2012,2240,V067854,FAM13817,False,2.9,2,52.5179614,.
12YT003643,2012,2240,V067855,FAM13818,False,3,1,53.8373789,.
12YT003643,2012,2240,V067855,FAM13818,False,3,2,51.7451661,.
12YT003643,2012,2240,V067856,FAM13824,False,2.9,1,54.1642221,.
12YT003643,2012,2240,V067856,FAM13824,False,2.9,2,52.6299327,.
12YT003643,2012,2240,V067857,FAM13834,False,3,1,58.9775011,.
12YT003643,2012,2240,V067857,FAM13834,False,3,2,56.6406764,.
12YT003643,2012,2240,V067858,FAM13834,False,3,1,53.2473362,.
12YT003643,2012,2240,V067858,FAM13834,False,3,2,55.9957633,.
12YT003643,2012,2240,V067859,FAM13834,False,3.1,1,61.2411653,.
12YT003643,2012,2240,V067859,FAM13834,False,3.1,2,69.7335864,.
12YT003643,2012,2240,V067860,FAM13837,False,2.9,1,60.626141,.
12YT003643,2012,2240,V067860,FAM13837,False,2.9,2,57.1756999,.
12YT003643,2012,2240,V067861,FAM13837,False,2.9,1,43.943309,.
12YT003643,2012,2240,V067861,FAM13837,False,2.9,2,44.9219055,.
12YT003643,2012,2240,V067862,FAM13839,False,3,1,51.6169864,.
12YT003643,2012,2240,V067862,FAM13839,False,3,2,49.5386028,.
12YT003643,2012,2240,V067863,FAM13840,False,3,1,72.1916019,.
12YT003643,2012,2240,V067863,FAM13840,False,3,2,67.6687345,.
12YT003643,2012,2240,V067864,FAM13846,False,3,1,60.3196697,.
12YT003643,2012,2240,V067864,FAM13846,False,3,2,48.3632758,.
12YT003643,2012,2240,V067865,FAM13846,False,3.1,1,43.7604077,.
12YT003643,2012,2240,V067865,FAM13846,False,3.1,2,44.6087427,.
12YT003643,2012,2240,V067866,FAM13851,False,2.9,1,55.2344179,.
12YT003643,2012,2240,V067866,FAM13851,False,2.9,2,59.3502927,.
12YT003643,2012,2240,V067867,FAM13853,False,2.9,1,42.6696912,.
12YT003643,2012,2240,V067867,FAM13853,False,2.9,2,37.8907619,.
12YT003643,2012,2240,V067868,FAM13860,False,3.1,1,71.2357566,.
12YT003643,2012,2240,V067868,FAM13860,False,3.1,2,71.5627485,.
12YT003643,2012,2240,V067869,FAM13860,False,3,1,64.520155,.
12YT003643,2012,2240,V067869,FAM13860,False,3,2,53.4531374,.
12YT003643,2012,2240,V067870,FAM13860,False,3,1,57.1391197,.
12YT003643,2012,2240,V067870,FAM13860,False,3,2,63.8432713,.
12YT003643,2012,2240,V067871,FAM13863,False,2.9,1,44.3595211,.
12YT003643,2012,2240,V067871,FAM13863,False,2.9,2,48.8709385,.
12YT003643,2012,2240,V067872,FAM13864,False,3.1,1,73.4583795,.
12YT003643,2012,2240,V067872,FAM13864,False,3.1,2,54.832035,.
12YT003643,2012,2240,V067873,FAM13864,False,2.9,1,48.4661764,.
12YT003643,2012,2240,V067873,FAM13864,False,2.9,2,36.3816029,.
12YT003643,2012,2240,V067874,FAM13873,False,2.9,1,47.1628185,.
12YT003643,2012,2240,V067874,FAM13873,False,2.9,2,45.0637655,.
12YT003643,2012,2240,V067875,FAM13874,False,3,1,52.7969231,.
12YT003643,2012,2240,V067875,FAM13874,False,3,2,59.9378074,.
12YT003643,2012,2240,V067876,FAM13883,False,3,1,43.0423341,.
12YT003643,2012,2240,V067876,FAM13883,False,3,2,46.5225152,.
12YT003643,2012,2240,V067877,FAM14761,False,2.8,1,35.2086551,.
12YT003643,2012,2240,V067877,FAM14761,False,2.8,2,40.2116757,.
12YT003643,2012,2240,V067878,FAM14761,False,2.8,1,30.6857877,.
12YT003643,2012,2240,V067878,FAM14761,False,2.8,2,44.446362,.
12YT003643,2012,2240,V067879,FAM14763,False,2.8,1,34.9845638,.
12YT003643,2012,2240,V067879,FAM14763,False,2.8,2,35.2840462,.
12YT003643,2012,2240,V067880,FAM14763,False,2.8,1,33.2649939,.
12YT003643,2012,2240,V067880,FAM14763,False,2.8,2,36.8092648,.
12YT003643,2012,2240,V067881,FAM14768,False,2.8,1,35.9105204,.
12YT003643,2012,2240,V067881,FAM14768,False,2.8,2,43.4792155,.
12YT003643,2012,2240,V067882,FAM14770,False,2.9,1,44.8716448,.
12YT003643,2012,2240,V067882,FAM14770,False,2.9,2,46.3671234,.
12YT003643,2012,2240,V067883,FAM01207,False,2.9,1,58.8975004,.
12YT003643,2012,2240,V067883,FAM01207,False,2.9,2,47.7710027,.
12YT003643,2012,2240,V067884,FAM01209,False,3,1,54.5026639,.
12YT003643,2012,2240,V067884,FAM01209,False,3,2,48.3998561,.
12YT003643,2012,2240,V103035,FAM00502,True,2.4,1,40.83815,.
12YT003643,2012,2240,V103035,FAM00502,True,2.4,2,41.9905771,.
12YT003643,2012,2240,V114538,FAM13851,False,2.8,1,52.106359,2014
12YT003643,2012,2240,V114538,FAM13851,False,2.8,2,68.5697094,2014
12YT003643,2012,2240,V155842,FAM13982,True,2.4,1,31.6346441,2011
12YT003643,2012,2240,V155842,FAM13982,True,2.4,2,42.6423303,2011
12YT003643,2012,2240,V155890,FAM12533,True,2.7,1,54.3380527,2011
12YT003643,2012,2240,V155890,FAM12533,True,2.7,2,58.80144,2011
12YT003643,2012,2290,V000127,FAM00500,True,2.3,1,30.8274991,.
12YT003643,2012,2290,V000127,FAM00500,True,2.3,2,42.2212112,.
12YT003643,2012,2290,V067849,FAM13798,False,3,1,37.6410942,.
12YT003643,2012,2290,V067849,FAM13798,False,3,2,47.4712229,.
12YT003643,2012,2290,V067850,FAM13802,False,2.9,1,47.8060959,.
12YT003643,2012,2290,V067850,FAM13802,False,2.9,2,32.3910824,.
12YT003643,2012,2290,V067851,FAM13802,False,2.9,1,29.263767,.
12YT003643,2012,2290,V067851,FAM13802,False,2.9,2,35.7424891,.
12YT003643,2012,2290,V067852,FAM13802,False,2.9,1,39.3156079,.
12YT003643,2012,2290,V067852,FAM13802,False,2.9,2,42.3319929,.
12YT003643,2012,2290,V067853,FAM13807,False,3,1,45.6833996,.
12YT003643,2012,2290,V067853,FAM13807,False,3,2,48.8107149,.
12YT003643,2012,2290,V067854,FAM13817,False,2.9,1,36.8604177,.
12YT003643,2012,2290,V067854,FAM13817,False,2.9,2,31.1623721,.
12YT003643,2012,2290,V067855,FAM13818,False,3,1,23.3440093,.
12YT003643,2012,2290,V067855,FAM13818,False,3,2,30.7167174,.
12YT003643,2012,2290,V067856,FAM13824,False,2.9,1,46.3532943,.
12YT003643,2012,2290,V067856,FAM13824,False,2.9,2,36.8604177,.
12YT003643,2012,2290,V067857,FAM13834,False,3,1,43.1151972,.
12YT003643,2012,2290,V067857,FAM13834,False,3,2,43.1151972,.
12YT003643,2012,2290,V067858,FAM13834,False,3,1,40.5443182,.
12YT003643,2012,2290,V067858,FAM13834,False,3,2,38.2000585,.
12YT003643,2012,2290,V067859,FAM13834,False,3.1,1,53.949945,.
12YT003643,2012,2290,V067859,FAM13834,False,3.1,2,32.2803007,.
12YT003643,2012,2290,V067860,FAM13837,False,2.9,1,40.5443182,.
12YT003643,2012,2290,V067860,FAM13837,False,2.9,2,44.0090345,.
12YT003643,2012,2290,V067861,FAM13837,False,2.9,1,18.0941463,.
12YT003643,2012,2290,V067861,FAM13837,False,2.9,2,33.3958501,.
12YT003643,2012,2290,V067862,FAM13839,False,3,1,35.0727431,.
12YT003643,2012,2290,V067862,FAM13839,False,3,2,43.4500702,.
12YT003643,2012,2290,V067863,FAM13840,False,3,1,46.129203,.
12YT003643,2012,2290,V067863,FAM13840,False,3,2,41.7730286,.
12YT003643,2012,2290,V067864,FAM13846,False,3,1,25.9123604,.
12YT003643,2012,2290,V067864,FAM13846,False,3,2,35.2968344,.
12YT003643,2012,2290,V067865,FAM13846,False,3.1,1,43.5608519,.
12YT003643,2012,2290,V067865,FAM13846,False,3.1,2,41.9971199,.
12YT003643,2012,2290,V067866,FAM13851,False,2.9,1,40.7684095,.
12YT003643,2012,2290,V067866,FAM13851,False,2.9,2,32.9500467,.
12YT003643,2012,2290,V067867,FAM13853,False,2.9,1,32.9500467,.
12YT003643,2012,2290,V067867,FAM13853,False,2.9,2,30.0468227,.
12YT003643,2012,2290,V067868,FAM13860,False,3.1,1,43.1151972,.
12YT003643,2012,2290,V067868,FAM13860,False,3.1,2,41.2165921,.
12YT003643,2012,2290,V067869,FAM13860,False,3,1,47.3579133,.
12YT003643,2012,2290,V067869,FAM13860,False,3,2,43.5608519,.
12YT003643,2012,2290,V067870,FAM13860,False,3,1,43.4500702,.
12YT003643,2012,2290,V067870,FAM13860,False,3,2,47.8060959,.
12YT003643,2012,2290,V067871,FAM13863,False,2.9,1,46.3532943,.
12YT003643,2012,2290,V067871,FAM13863,False,2.9,2,35.2968344,.
12YT003643,2012,2290,V067872,FAM13864,False,3.1,1,48.8107149,.
12YT003643,2012,2290,V067872,FAM13864,False,3.1,2,50.039574,.
12YT003643,2012,2290,V067873,FAM13864,False,2.9,1,44.6787805,.
12YT003643,2012,2290,V067873,FAM13864,False,2.9,2,44.2305979,.
12YT003643,2012,2290,V067874,FAM13873,False,2.9,1,40.7684095,.
12YT003643,2012,2290,V067874,FAM13873,False,2.9,2,30.6034078,.
12YT003643,2012,2290,V067875,FAM13874,False,3,1,38.7590228,.
12YT003643,2012,2290,V067875,FAM13874,False,3,2,45.0136535,.
12YT003643,2012,2290,V067876,FAM13883,False,3,1,44.3439075,.
12YT003643,2012,2290,V067876,FAM13883,False,3,2,35.1835248,.
12YT003643,2012,2290,V067877,FAM14761,False,2.8,1,18.4290193,.
12YT003643,2012,2290,V067877,FAM14761,False,2.8,2,13.8512815,.
12YT003643,2012,2290,V067878,FAM14761,False,2.8,1,23.5681006,.
12YT003643,2012,2290,V067878,FAM14761,False,2.8,2,18.6531106,.
12YT003643,2012,2290,V067879,FAM14763,False,2.8,1,28.1483663,.
12YT003643,2012,2290,V067879,FAM14763,False,2.8,2,18.6531106,.
12YT003643,2012,2290,V067880,FAM14763,False,2.8,1,27.924275,.
12YT003643,2012,2290,V067880,FAM14763,False,2.8,2,20.6624973,.
12YT003643,2012,2290,V067881,FAM14768,False,2.8,1,21.8912077,.
12YT003643,2012,2290,V067881,FAM14768,False,2.8,2,29.8227314,.
12YT003643,2012,2290,V067882,FAM14770,False,2.9,1,40.7684095,.
12YT003643,2012,2290,V067882,FAM14770,False,2.9,2,37.4170028,.
12YT003643,2012,2290,V067883,FAM01207,False,2.9,1,44.1198162,.
12YT003643,2012,2290,V067883,FAM01207,False,2.9,2,40.3227548,.
12YT003643,2012,2290,V067884,FAM01209,False,3,1,53.5017624,.
12YT003643,2012,2290,V067884,FAM01209,False,3,2,42.6670146,.
12YT003643,2012,2290,V103035,FAM00502,True,2.4,1,25.3559239,.
12YT003643,2012,2290,V103035,FAM00502,True,2.4,2,29.7119497,.
12YT003643,2012,2290,V114538,FAM13851,False,2.8,1,46.5773856,2014
12YT003643,2012,2290,V114538,FAM13851,False,2.8,2,31.2756817,2014
12YT003643,2012,2290,V155842,FAM13982,True,2.4,1,28.4832393,2011
12YT003643,2012,2290,V155842,FAM13982,True,2.4,2,24.348777,2011
12YT003643,2012,2290,V155890,FAM12533,True,2.7,1,40.3227548,2011
12YT003643,2012,2290,V155890,FAM12533,True,2.7,2,51.7140877,2011
12YT003644,2012,2200,V000127,FAM00500,True,2.3,1,67.6550541,.
12YT003644,2012,2200,V000127,FAM00500,True,2.3,2,74.9606983,.
12YT003644,2012,2200,V067885,FAM01210,False,2.9,1,68.0346859,.
12YT003644,2012,2200,V067885,FAM01210,False,2.9,2,75.2145297,.
12YT003644,2012,2200,V067886,FAM01210,False,2.9,1,65.1649193,.
12YT003644,2012,2200,V067886,FAM01210,False,2.9,2,68.2656174,.
12YT003644,2012,2200,V067887,FAM01214,False,3,1,77.1877823,.
12YT003644,2012,2200,V067887,FAM01214,False,3,2,66.0887941,.
12YT003644,2012,2200,V067888,FAM01214,False,2.9,1,65.684032,.
12YT003644,2012,2200,V067888,FAM01214,False,2.9,2,75.630593,.
12YT003644,2012,2200,V067889,FAM01214,False,2.9,1,67.2412212,.
12YT003644,2012,2200,V067889,FAM01214,False,2.9,2,72.2191115,.
12YT003644,2012,2200,V067890,FAM01221,False,3,1,68.473649,.
12YT003644,2012,2200,V067890,FAM01221,False,3,2,75.2167602,.
12YT003644,2012,2200,V067891,FAM01221,False,3,1,76.1016755,.
12YT003644,2012,2200,V067891,FAM01221,False,3,2,79.3439362,.
12YT003644,2012,2200,V067892,FAM01230,False,3,1,61.8905394,.
12YT003644,2012,2200,V067892,FAM01230,False,3,2,66.4545968,.
12YT003644,2012,2200,V067893,FAM01230,False,3,1,59.3479135,.
12YT003644,2012,2200,V067893,FAM01230,False,3,2,71.7914495,.
12YT003644,2012,2200,V067894,FAM01232,False,3,1,60.5712706,.
12YT003644,2012,2200,V067894,FAM01232,False,3,2,71.79368,.
12YT003644,2012,2200,V067895,FAM01233,False,2.9,1,64.6162153,.
12YT003644,2012,2200,V067895,FAM01233,False,2.9,2,73.7624716,.
12YT003644,2012,2200,V067896,FAM01250,False,2.9,1,75.7334936,.
12YT003644,2012,2200,V067896,FAM01250,False,2.9,2,72.1162109,.
12YT003644,2012,2200,V067897,FAM01252,False,3.1,1,76.2297064,.
12YT003644,2012,2200,V067897,FAM01252,False,3.1,2,71.6999988,.
12YT003644,2012,2200,V067898,FAM01254,False,2.9,1,57.5621719,.
12YT003644,2012,2200,V067898,FAM01254,False,2.9,2,66.2968258,.
12YT003644,2012,2200,V067899,FAM01254,False,2.9,1,60.0704481,.
12YT003644,2012,2200,V067899,FAM01254,False,2.9,2,65.0300482,.
12YT003644,2012,2200,V067900,FAM06538,False,3,1,63.70156,.
12YT003644,2012,2200,V067900,FAM06538,False,3,2,65.210719,.
12YT003644,2012,2200,V067901,FAM06546,False,2.9,1,70.8608832,.
12YT003644,2012,2200,V067901,FAM06546,False,2.9,2,70.2137396,.
12YT003644,2012,2200,V067902,FAM06560,False,2.9,1,69.3151439,.
12YT003644,2012,2200,V067902,FAM06560,False,2.9,2,67.7487352,.
12YT003644,2012,2200,V067903,FAM06560,False,2.9,1,67.309772,.
12YT003644,2012,2200,V067903,FAM06560,False,2.9,2,79.2617049,.
12YT003644,2012,2200,V067904,FAM06560,False,3,1,71.6999988,.
12YT003644,2012,2200,V067904,FAM06560,False,3,2,71.3776166,.
12YT003644,2012,2200,V067905,FAM06563,False,2.9,1,63.2396969,.
12YT003644,2012,2200,V067905,FAM06563,False,2.9,2,75.712973,.
12YT003644,2012,2200,V067906,FAM06593,False,3,1,66.5826277,.
12YT003644,2012,2200,V067906,FAM06593,False,3,2,74.9148986,.
12YT003644,2012,2200,V067907,FAM06597,False,3,1,65.6748126,.
12YT003644,2012,2200,V067907,FAM06597,False,3,2,70.6527028,.
12YT003644,2012,2200,V067908,FAM06598,False,3,1,65.210719,.
12YT003644,2012,2200,V067908,FAM06598,False,3,2,62.2611005,.
12YT003644,2012,2200,V067909,FAM06617,False,2.9,1,52.3487405,.
12YT003644,2012,2200,V067909,FAM06617,False,2.9,2,65.1558486,.
12YT003644,2012,2200,V067910,FAM06617,False,2.9,1,60.1779584,.
12YT003644,2012,2200,V067910,FAM06617,False,2.9,2,67.2297713,.
12YT003644,2012,2200,V067911,FAM06629,False,3,1,67.1268707,.
12YT003644,2012,2200,V067911,FAM06629,False,3,2,67.437803,.
12YT003644,2012,2200,V067912,FAM06629,False,2.9,1,69.6170054,.
12YT003644,2012,2200,V067912,FAM06629,False,2.9,2,72.0818611,.
12YT003644,2012,2200,V067913,FAM06637,False,3,1,64.9500474,.
12YT003644,2012,2200,V067913,FAM06637,False,3,2,74.752518,.
12YT003644,2012,2200,V067914,FAM07864,False,2.9,1,70.8608832,.
12YT003644,2012,2200,V067914,FAM07864,False,2.9,2,74.8829281,.
12YT003644,2012,2200,V067915,FAM07894,False,3,1,68.3707485,.
12YT003644,2012,2200,V067915,FAM07894,False,3,2,73.0399369,.
12YT003644,2012,2200,V067916,FAM07903,False,2.9,1,67.8516358,.
12YT003644,2012,2200,V067916,FAM07903,False,2.9,2,68.5765496,.
12YT003644,2012,2200,V067917,FAM07903,False,2.9,1,56.661197,.
12YT003644,2012,2200,V067917,FAM07903,False,2.9,2,58.5178686,.
12YT003644,2012,2200,V067918,FAM07904,False,2.9,1,67.9065062,.
